unitid,cipcode,awlevel,crace15,crace16
"117645",200403,"3","1","0"
"117645",230101,"3","1","1"
"117645",231001,"3","3","2"
"117645",240101,"3","138","208"
"117645",270101,"3","13","1"
"117645",300101,"3","9","7"
"117645",300401,"3","7","5"
"117645",400101,"3","10","3"
"117645",430103,"3","19","2"
"117645",430203,"3","19","0"
"117645",450101,"3","7","5"
"117645",460201,"3","2","0"
"117645",470602,"3","12","0"
"117645",470604,"3","9","0"
"117645",470699,"3","33","3"
"117645",480102,"3","2","2"
"117645",480105,"3","3","2"
"117645",490102,"3","2","2"
"117645",500501,"3","0","1"
"117645",500605,"3","1","1"
"117645",500701,"3","2","1"
"117645",500799,"3","0","4"
"117645",500901,"3","8","6"
"117645",990000,"3","532","637"
"117751",60101,"5","1","1"
"117751",131314,"5","2","2"
"117751",230101,"5","0","1"
"117751",240101,"3","1","4"
"117751",240101,"5","2","15"
"117751",260101,"5","0","2"
"117751",269999,"3","1","0"
"117751",269999,"5","2","0"
"117751",390201,"2","1","0"
"117751",390201,"3","0","1"
"117751",390201,"5","4","0"
"117751",390601,"5","6","0"
"117751",399999,"3","0","1"
"117751",399999,"5","2","1"
"117751",420101,"5","0","1"
"117751",450801,"5","2","0"
"117751",500901,"5","4","6"
"117751",990000,"2","1","0"
"117751",990000,"3","2","6"
"117751",990000,"5","25","29"
"113856",60101,"3","13","12"
"113856",60201,"3","6","12"
"113856",60401,"3","13","36"
"113856",61799,"1","2","1"
"113856",69999,"1","3","0"
"113856",69999,"2","5","0"
"113856",70301,"2","11","3"
"113856",70301,"3","18","13"
"113856",70401,"3","0","24"
"113856",70604,"2","0","2"
"113856",70606,"2","0","3"
"113856",70607,"2","0","3"
"113856",70699,"2","0","3"
"113856",70701,"2","0","3"
"113856",90401,"3","4","0"
"113856",100103,"3","1","0"
"113856",130101,"3","38","73"
"113856",150101,"3","7","1"
"113856",150202,"3","2","0"
"113856",150299,"3","1","0"
"113856",150301,"3","2","0"
"113856",150302,"3","1","1"
"113856",150303,"3","27","1"
"113856",159999,"3","19","3"
"113856",160101,"3","1","0"
"113856",160905,"3","3","2"
"113856",170205,"1","42","11"
"113856",170506,"2","0","2"
"113856",170506,"3","0","12"
"113856",170699,"2","0","8"
"113856",170818,"3","3","1"
"113856",181101,"3","3","49"
"113856",200102,"1","0","24"
"113856",200102,"3","0","19"
"113856",200201,"1","0","13"
"113856",240101,"3","85","111"
"113856",260101,"3","3","2"
"113856",260601,"3","1","1"
"113856",270301,"3","0","2"
"113856",400599,"3","1","0"
"113856",400601,"3","1","0"
"113856",420101,"3","2","10"
"113856",430107,"2","3","3"
"113856",430107,"3","17","10"
"113856",430203,"2","1","0"
"113856",430203,"3","2","1"
"113856",440201,"3","1","0"
"113856",440401,"1","3","0"
"113856",450201,"3","1","0"
"113856",450601,"3","1","0"
"113856",450701,"3","1","0"
"113856",450801,"3","2","0"
"113856",451001,"3","2","1"
"113856",480101,"2","2","2"
"113856",480102,"1","1","0"
"113856",500701,"3","1","7"
"113856",500901,"3","3","6"
"113856",509999,"3","3","1"
"113856",990000,"1","51","49"
"113856",990000,"2","22","32"
"113856",990000,"3","289","411"
"117788",60101,"3","35","34"
"117788",60301,"2","2","4"
"117788",60301,"3","5","2"
"117788",61401,"3","11","3"
"117788",61701,"2","1","0"
"117788",61701,"3","2","0"
"117788",61801,"3","1","0"
"117788",70101,"3","34","20"
"117788",70302,"2","10","2"
"117788",70305,"2","5","1"
"117788",70305,"3","73","30"
"117788",70603,"2","0","1"
"117788",70603,"3","0","4"
"117788",70604,"2","0","2"
"117788",70604,"3","0","5"
"117788",70605,"3","0","2"
"117788",70606,"2","0","4"
"117788",70606,"3","0","3"
"117788",70608,"2","0","9"
"117788",70608,"3","0","24"
"117788",70701,"3","0","3"
"117788",70702,"2","0","4"
"117788",70702,"3","0","3"
"117788",81104,"2","7","7"
"117788",81104,"3","1","5"
"117788",90201,"3","2","1"
"117788",90401,"3","3","7"
"117788",90501,"3","3","5"
"117788",100104,"3","18","6"
"117788",140801,"3","3","0"
"117788",150199,"3","9","1"
"117788",150301,"2","20","8"
"117788",150301,"3","24","7"
"117788",150303,"2","10","4"
"117788",150303,"3","22","3"
"117788",150401,"2","1","0"
"117788",150401,"3","3","0"
"117788",170101,"2","3","14"
"117788",170101,"3","0","5"
"117788",170103,"2","8","1"
"117788",170103,"3","5","3"
"117788",170208,"3","4","1"
"117788",170209,"3","9","5"
"117788",170405,"2","4","7"
"117788",170405,"3","7","7"
"117788",170599,"3","1","0"
"117788",170705,"2","3","3"
"117788",170705,"3","7","3"
"117788",170808,"2","2","6"
"117788",170808,"3","0","10"
"117788",179999,"2","0","3"
"117788",179999,"3","0","3"
"117788",181101,"3","5","45"
"117788",190503,"2","1","5"
"117788",190503,"3","2","13"
"117788",190902,"3","2","2"
"117788",200102,"3","2","17"
"117788",200202,"2","1","12"
"117788",200408,"2","0","6"
"117788",200605,"2","0","4"
"117788",220103,"3","1","2"
"117788",240199,"3","78","83"
"117788",430102,"3","7","6"
"117788",430107,"3","17","7"
"117788",469999,"1","85","5"
"115296",170201,"3","21","15"
"115296",170210,"2","16","16"
"115296",170210,"3","1","12"
"115296",181101,"3","7","79"
"115296",190401,"3","0","1"
"115296",190503,"3","0","3"
"115296",200102,"2","0","13"
"115296",200102,"3","0","15"
"115296",200103,"2","0","1"
"115296",200205,"2","0","5"
"115296",200401,"2","0","4"
"115296",200401,"3","2","2"
"115296",200404,"2","2","7"
"115296",240101,"3","211","258"
"115296",250101,"2","0","3"
"115296",250101,"3","0","3"
"115296",430102,"3","1","2"
"115296",430104,"3","1","4"
"115296",430106,"2","1","4"
"115296",430106,"3","0","2"
"115296",430107,"2","3","1"
"115296",430107,"3","15","4"
"115296",430203,"3","1","0"
"115296",490101,"2","2","0"
"115296",490101,"3","1","1"
"115296",490104,"2","2","0"
"115296",490104,"3","3","0"
"115296",500202,"3","0","2"
"115296",500605,"3","3","2"
"115296",500708,"3","2","0"
"115296",500999,"3","1","0"
"115296",990000,"1","0","2"
"115296",990000,"2","42","96"
"115296",990000,"3","385","548"
"115393",10104,"2","1","0"
"115393",10104,"3","2","0"
"115393",10299,"3","1","0"
"115393",10304,"3","0","1"
"115393",20101,"2","2","0"
"115393",20101,"3","1","0"
"115393",20201,"2","4","1"
"115393",20201,"3","3","1"
"115393",61701,"2","1","1"
"115393",61701,"3","0","1"
"115393",70201,"2","0","4"
"115393",70606,"2","0","5"
"115393",70606,"3","1","3"
"115393",70702,"2","0","5"
"115393",110101,"2","4","1"
"115393",110101,"3","2","0"
"115393",110201,"2","8","9"
"115393",110201,"3","6","2"
"115393",110401,"2","0","2"
"115393",110401,"3","0","2"
"115393",131204,"2","0","5"
"115393",131204,"3","0","1"
"115393",131302,"3","0","1"
"115393",150303,"2","4","0"
"115393",150303,"3","8","0"
"115393",150499,"2","5","0"
"115393",150610,"2","2","0"
"115393",150610,"3","1","0"
"115393",150803,"2","5","0"
"115393",150803,"3","2","0"
"115393",170401,"2","2","2"
"115393",170512,"3","0","15"
"115393",170605,"2","1","0"
"115393",170605,"3","1","0"
"115393",181101,"3","1","26"
"115393",300401,"2","0","4"
"115393",300401,"3","2","3"
"115393",430102,"2","0","1"
"115393",430103,"2","8","3"
"115393",430103,"3","9","2"
"115393",450101,"3","1","0"
"115393",469999,"2","1","0"
"115393",470604,"2","2","0"
"115393",470604,"3","1","0"
"115393",470605,"2","5","0"
"115393",470605,"3","2","0"
"115393",480101,"2","7","6"
"115393",480101,"3","3","0"
"115393",480503,"2","11","0"
"115393",480503,"3","2","0"
"115393",990000,"2","73","49"
"115393",990000,"3","49","58"
"115773",60101,"2","0","1"
"115773",60101,"3","1","4"
"115773",69999,"3","3","0"
"115773",70101,"2","6","5"
"115773",70101,"3","3","4"
"115773",70602,"3","0","5"
"115773",70606,"2","0","4"
"115773",70606,"3","0","13"
"115773",110101,"3","3","4"
"115773",110301,"2","0","1"
"115773",220103,"2","0","11"
"115773",220103,"3","0","5"
"115773",990000,"2","6","22"
"115773",990000,"3","10","35"
"115861",10101,"3","2","0"
"115861",39999,"1","3","0"
"115861",39999,"3","1","0"
"115861",60101,"3","9","19"
"115861",61701,"3","1","0"
"115861",70103,"1","0","9"
"115861",70103,"3","1","15"
"115861",70401,"3","5","2"
"115861",70601,"3","0","6"
"115861",70705,"1","0","1"
"115861",70705,"3","0","11"
"115861",70799,"1","0","3"
"115861",79999,"3","0","3"
"115861",89999,"3","0","2"
"115861",90401,"3","1","1"
"115861",131204,"1","0","17"
"115861",131204,"3","0","10"
"115861",131314,"3","2","1"
"115861",140101,"3","1","0"
"115861",160905,"3","0","1"
"115861",170205,"1","54","22"
"115861",170206,"1","13","0"
"115861",170899,"1","0","1"
"115861",170899,"3","0","3"
"115861",181101,"3","12","27"
"115861",230101,"3","1","0"
"115861",240101,"3","2","25"
"115861",240199,"3","5","6"
"115861",269999,"3","2","2"
"115861",270101,"3","2","2"
"115861",300401,"3","5","22"
"115861",309999,"3","1","1"
"115861",310101,"3","0","1"
"115861",400101,"3","2","3"
"115861",429999,"1","0","2"
"115861",429999,"3","2","2"
"115861",430107,"1","10","6"
"115861",430107,"3","14","16"
"115861",430201,"1","1","0"
"115861",450101,"3","25","13"
"115861",450201,"3","0","2"
"115861",459999,"1","0","1"
"115861",470603,"1","1","0"
"115861",470604,"1","9","0"
"115861",470604,"3","2","0"
"115861",479999,"1","2","0"
"115861",479999,"3","1","0"
"115861",480204,"3","0","2"
"115861",500601,"3","1","2"
"115861",990000,"1","93","62"
"115861",990000,"3","100","200"
"117140",60101,"3","5","2"
"117140",60101,"5","84","23"
"117140",60201,"5","13","21"
"117140",60301,"5","0","1"
"117140",60401,"5","80","63"
"117140",60401,"7","56","13"
"117140",60501,"5","3","5"
"117140",61399,"7","71","19"
"117140",61401,"5","2","1"
"117140",90101,"5","3","2"
"117140",90101,"7","1","1"
"117140",90401,"5","4","4"
"117140",90701,"5","2","1"
"117140",110101,"5","12","2"
"117140",130101,"5","2","10"
"117140",130101,"7","1","4"
"117140",130499,"7","49","53"
"117140",130499,"9","8","5"
"117140",131011,"7","1","15"
"117140",131101,"7","24","92"
"117140",131314,"5","3","4"
"117140",131315,"7","4","21"
"117140",139999,"5","0","1"
"117140",150303,"3","8","1"
"117140",160801,"5","0","1"
"117140",180701,"5","6","31"
"117140",180701,"7","5","28"
"117140",190703,"7","5","12"
"117140",200102,"5","0","4"
"117140",220101,"10","50","21"
"117140",240101,"3","35","30"
"117140",260101,"5","3","2"
"117140",270101,"5","1","0"
"117140",380101,"5","1","1"
"117140",380201,"5","2","0"
"117140",400501,"5","3","1"
"117140",400799,"5","1","0"
"117140",420101,"5","4","7"
"117140",420601,"7","1","3"
"117140",429999,"5","1","1"
"117140",430103,"5","7","5"
"117140",440401,"5","7","9"
"117140",440401,"7","15","7"
"117140",440401,"9","4","0"
"117140",450801,"5","2","1"
"117140",451001,"5","0","1"
"117140",451101,"5","3","3"
"117140",500501,"5","1","1"
"117140",500701,"5","2","1"
"117140",500901,"5","1","0"
"117140",990000,"10","50","21"
"117140",990000,"3","48","33"
"117140",990000,"5","253","207"
"117140",990000,"7","233","268"
"117140",990000,"9","12","5"
"117274",10506,"1","1","0"
"117274",49999,"2","1","0"
"117274",49999,"3","4","0"
"117274",70199,"3","3","4"
"117274",70604,"3","0","1"
"117274",70607,"2","0","2"
"117274",70607,"3","0","3"
"117274",70705,"2","0","1"
"117274",70705,"3","1","5"
"117274",100104,"3","1","0"
"117274",130101,"3","19","13"
"117274",131314,"3","0","2"
"117274",150610,"2","8","0"
"117274",150610,"3","5","0"
"117274",170605,"2","0","13"
"117274",170605,"3","1","3"
"117274",200102,"2","0","1"
"117274",200102,"3","0","6"
"117274",240101,"3","13","18"
"117274",279999,"3","7","10"
"117274",430102,"3","1","0"
"117274",430104,"2","1","0"
"117274",430104,"3","3","0"
"117274",460499,"2","4","0"
"117274",460499,"3","1","0"
"117274",470402,"2","17","0"
"117274",470402,"3","10","0"
"117274",470603,"1","1","0"
"117274",470603,"2","2","0"
"117274",470604,"1","1","0"
"117274",470604,"2","2","0"
"117274",990000,"1","3","0"
"117274",990000,"2","35","17"
"117274",990000,"3","69","65"
"117636",10302,"5","1","0"
"117636",10304,"5","1","1"
"117636",19999,"3","1","0"
"117636",19999,"5","2","1"
"117636",60201,"5","14","11"
"117636",60401,"5","21","13"
"117636",60401,"7","5","1"
"117636",70401,"5","0","1"
"117636",70603,"3","0","1"
"117636",70605,"3","0","2"
"117636",70608,"3","0","5"
"117636",79999,"5","0","1"
"117636",99999,"5","0","2"
"117636",110101,"5","1","1"
"117636",119999,"5","6","2"
"117636",130301,"7","1","3"
"117636",130401,"7","20","9"
"117636",130401,"9","9","3"
"117636",130801,"7","3","2"
"117636",131202,"7","2","5"
"117636",131301,"7","1","0"
"117636",131303,"7","0","1"
"117636",131306,"7","1","0"
"117636",131314,"3","0","2"
"117636",131314,"5","2","0"
"117636",131314,"7","0","1"
"117636",139999,"7","3","7"
"117636",141201,"3","2","0"
"117636",141201,"5","1","0"
"117636",149999,"3","2","0"
"117636",159999,"5","4","0"
"117636",160501,"5","1","4"
"117636",160901,"5","1","1"
"117636",160905,"5","0","5"
"117636",169999,"5","3","0"
"117636",170101,"2","0","2"
"117636",170101,"3","0","11"
"117636",170102,"5","0","34"
"117636",170208,"2","2","0"
"117636",170209,"2","3","1"
"117636",170209,"3","9","9"
"117636",170306,"2","4","0"
"117636",170306,"5","2","0"
"117636",170310,"5","14","9"
"117636",170807,"5","6","23"
"114938",70608,"3","0","1"
"114938",70702,"2","0","2"
"114938",90401,"3","1","0"
"114938",120403,"2","1","16"
"114938",139999,"2","5","5"
"114938",139999,"3","0","3"
"114938",150303,"2","10","5"
"114938",150303,"3","6","3"
"114938",170602,"1","0","13"
"114938",181101,"2","1","6"
"114938",181101,"3","3","24"
"114938",240101,"3","11","10"
"114938",269999,"3","1","1"
"114938",270101,"3","2","0"
"114938",400101,"3","2","2"
"114938",430107,"3","9","1"
"114938",450101,"3","0","3"
"114938",450201,"3","0","1"
"114938",460201,"3","2","0"
"114938",470602,"2","1","0"
"114938",470603,"2","1","0"
"114938",480101,"2","3","3"
"114938",489999,"2","5","1"
"114938",500701,"3","1","5"
"114938",990000,"1","0","13"
"114938",990000,"2","27","49"
"114938",990000,"3","44","62"
"115001",61701,"2","1","0"
"115001",61701,"3","0","1"
"115001",70102,"2","0","1"
"115001",70102,"3","1","9"
"115001",70103,"2","0","7"
"115001",70103,"3","1","4"
"115001",70201,"2","1","1"
"115001",70201,"3","0","1"
"115001",70401,"2","5","0"
"115001",70401,"3","1","0"
"115001",70601,"2","0","4"
"115001",70601,"3","0","1"
"115001",70603,"2","0","1"
"115001",70604,"2","0","3"
"115001",70604,"3","0","2"
"115001",70605,"2","0","2"
"115001",70605,"3","0","1"
"115001",70608,"2","0","2"
"115001",70608,"3","0","1"
"115001",70705,"2","0","1"
"115001",70705,"3","0","1"
"115001",70799,"2","1","1"
"115001",70799,"3","1","3"
"115001",80799,"3","3","0"
"115001",90401,"2","0","1"
"115001",110201,"2","0","2"
"115001",110201,"3","3","1"
"115001",110301,"2","5","8"
"115001",110301,"3","4","5"
"115001",131204,"2","0","22"
"115001",131204,"3","0","12"
"115001",140401,"2","1","0"
"115001",150301,"2","9","1"
"115001",150301,"3","7","3"
"115001",150303,"2","5","0"
"115001",150303,"3","10","1"
"115001",150610,"2","3","0"
"115001",150610,"3","1","0"
"115001",170605,"2","2","27"
"115001",170605,"3","0","3"
"115001",181101,"3","6","38"
"115001",190902,"2","0","2"
"115001",250301,"2","1","0"
"115001",300101,"3","45","42"
"115001",300401,"3","64","125"
"115001",309999,"3","46","45"
"115001",430104,"2","3","1"
"115001",430104,"3","1","0"
"115001",470602,"2","4","0"
"115001",470602,"3","6","0"
"115001",480102,"2","1","1"
"115001",480102,"3","6","4"
"115001",480204,"2","1","0"
"115001",480204,"3","0","2"
"115001",480299,"2","3","4"
"115001",480299,"3","4","0"
"115001",480503,"2","8","0"
"115001",480503,"3","5","1"
"115001",490102,"2","3","0"
"115001",490102,"3","4","0"
"115001",490104,"2","1","0"
"115001",490104,"3","0","1"
"115001",490106,"2","0","1"
"115001",500301,"2","0","1"
"115001",500301,"3","0","2"
"115001",509999,"2","0","1"
"115001",509999,"3","1","0"
"115001",990000,"2","58","95"
"115001",990000,"3","220","309"
"115047",390601,"10","80","5"
"115047",399999,"5","28","15"
"115047",990000,"10","80","5"
"115047",990000,"5","28","15"
"115083",60201,"5","32","40"
"115083",60201,"7","12","7"
"115083",60301,"5","14","7"
"115083",60301,"7","169","63"
"115083",60401,"3","12","10"
"115083",60401,"5","58","38"
"115083",60401,"7","418","91"
"115083",60401,"9","3","0"
"115083",60499,"5","0","1"
"115083",60501,"5","3","0"
"115083",60601,"5","7","7"
"115083",60601,"7","72","20"
"115083",60705,"5","3","1"
"115083",60705,"7","4","0"
"115083",60801,"7","2","0"
"115083",60901,"5","1","0"
"115083",60901,"7","42","13"
"115083",61401,"5","9","10"
"115083",61401,"7","44","21"
"115083",61701,"7","16","3"
"115083",61901,"7","182","83"
"115083",69999,"5","7","3"
"115083",69999,"7","22","2"
"115083",100199,"5","2","0"
"115083",100199,"7","42","12"
"115083",110401,"5","5","6"
"115083",110401,"7","31","19"
"115083",180701,"5","2","1"
"115083",180701,"7","21","15"
"115083",180703,"5","1","5"
"115083",220101,"7","14","8"
"115083",220101,"10","108","106"
"115083",220102,"5","5","2"
"115083",440401,"3","3","1"
"115083",440401,"5","15","4"
"115083",440401,"7","251","86"
"115083",440401,"9","2","1"
"115083",451001,"5","3","1"
"115083",500704,"7","0","5"
"115083",990000,"10","108","106"
"115083",990000,"3","15","11"
"115083",990000,"5","167","126"
"115083",990000,"7","1342","448"
"115083",990000,"9","5","1"
"115126",10603,"2","0","13"
"115126",30401,"3","1","0"
"115126",60401,"2","1","3"
"115126",60401,"3","56","38"
"115126",61201,"2","1","0"
"115126",61201,"3","0","1"
"115126",61401,"3","2","2"
"115126",61701,"2","4","0"
"115126",61701,"3","4","4"
"115126",61801,"3","1","1"
"115126",62001,"3","1","0"
"115126",70101,"2","0","4"
"115126",70101,"3","1","9"
"115126",70102,"2","2","3"
"115126",70102,"3","2","9"
"115126",70603,"2","0","1"
"115126",70604,"2","0","3"
"115126",70604,"3","0","2"
"115126",70606,"2","0","1"
"115126",70606,"3","0","1"
"115126",70608,"2","0","2"
"115126",70608,"3","0","4"
"115126",70705,"3","0","1"
"115126",79999,"3","0","2"
"115126",80705,"2","0","1"
"115126",80705,"3","1","1"
"115126",80706,"2","0","1"
"115126",81101,"2","4","1"
"115126",81101,"3","1","0"
"115126",90101,"2","0","1"
"115126",90101,"3","3","1"
"115126",90401,"2","1","0"
"115126",90401,"3","1","1"
"115126",99999,"2","0","5"
"115126",99999,"3","0","6"
"115126",100104,"3","1","1"
"115126",110101,"3","3","2"
"115126",120403,"2","1","15"
"115126",120403,"3","2","3"
"115126",130101,"3","0","3"
"115126",140101,"3","10","2"
"115126",150603,"3","2","1"
"115126",159999,"3","2","0"
"115126",160101,"3","0","1"
"115126",170405,"2","3","8"
"115126",170405,"3","3","4"
"115126",170813,"3","0","1"
"115126",181101,"3","11","177"
"115126",181801,"3","2","2"
"115126",181901,"3","0","1"
"115126",189999,"3","0","3"
"115126",190101,"3","1","4"
"115126",220102,"3","3","2"
"115126",230101,"3","0","1"
"115126",240101,"2","0","2"
"115126",240101,"3","93","146"
"115126",260101,"3","7","6"
"115126",260607,"3","0","1"
"115126",270101,"3","1","1"
"115126",300101,"3","0","1"
"115126",310201,"2","0","1"
"115126",310201,"3","0","1"
"115126",380101,"3","1","0"
"115126",400501,"3","1","0"
"115126",400601,"3","2","2"
"115126",420101,"3","3","13"
"115126",430105,"2","10","3"
"115126",430105,"3","13","3"
"115126",430109,"2","3","1"
"115126",430109,"3","2","1"
"115126",440701,"3","0","5"
"115126",450201,"3","0","1"
"115126",450601,"3","2","0"
"115126",450701,"3","1","0"
"115126",450801,"3","0","1"
"115126",451001,"3","1","2"
"115126",451101,"3","1","3"
"115126",470603,"2","11","0"
"115126",470604,"2","9","0"
"115126",470604,"3","2","0"
"115126",480101,"2","13","7"
"115126",480101,"3","2","1"
"115126",480102,"3","10","0"
"115126",480203,"2","0","1"
"115126",480203,"3","1","1"
"115126",480501,"3","1","0"
"115126",500501,"3","2","4"
"115126",500701,"3","8","8"
"115126",500801,"2","10","5"
"115126",500801,"3","3","2"
"115126",500901,"3","2","3"
"115126",509999,"2","6","4"
"115126",509999,"3","10","3"
"115126",990000,"2","79","86"
"115126",990000,"3","283","500"
"115214",390201,"7","4","2"
"115214",390601,"7","8","10"
"115214",390601,"10","13","4"
"115214",399999,"7","2","4"
"115214",990000,"10","13","4"
"115214",990000,"7","14","16"
"115296",40501,"2","0","2"
"115296",60101,"2","1","0"
"115296",60101,"3","8","10"
"115296",60201,"3","4","10"
"115296",60301,"3","1","2"
"115296",60401,"2","4","2"
"115296",60401,"3","39","51"
"115296",61401,"2","1","1"
"115296",61401,"3","1","3"
"115296",61801,"3","8","0"
"115296",69999,"2","3","1"
"115296",69999,"3","9","2"
"115296",70204,"2","0","2"
"115296",70603,"1","0","2"
"115296",70605,"2","0","15"
"115296",70605,"3","0","6"
"115296",70606,"2","0","2"
"115296",70606,"3","0","5"
"115296",70608,"2","0","1"
"115296",70608,"3","1","8"
"115296",70702,"2","0","3"
"115296",70702,"3","0","1"
"115296",80102,"2","0","2"
"115296",80705,"2","0","1"
"115296",80705,"3","1","3"
"115296",90701,"3","3","1"
"115296",100104,"3","6","4"
"115296",100199,"2","1","1"
"115296",100199,"3","1","5"
"115296",110101,"2","1","5"
"115296",110101,"3","6","7"
"115296",110201,"2","3","3"
"115296",110201,"3","20","21"
"115296",119999,"2","2","0"
"115296",119999,"3","5","0"
"115296",131001,"2","0","1"
"115296",131001,"3","0","1"
"115296",142601,"3","1","0"
"115296",150204,"3","1","1"
"115296",170101,"3","0","2"
"113236",990000,"2","57","109"
"113236",990000,"3","252","497"
"113698",50107,"5","1","0"
"113698",60101,"5","5","10"
"113698",131007,"7","0","1"
"113698",131011,"7","0","7"
"113698",131314,"5","0","5"
"113698",139999,"5","0","1"
"113698",169999,"5","0","1"
"113698",220103,"5","0","4"
"113698",230801,"5","0","2"
"113698",239999,"5","0","1"
"113698",240199,"5","1","0"
"113698",260101,"5","0","5"
"113698",270101,"5","3","0"
"113698",380201,"5","0","1"
"113698",420101,"5","2","14"
"113698",420601,"7","1","9"
"113698",451101,"5","0","1"
"113698",459999,"5","2","3"
"113698",500301,"5","0","1"
"113698",500501,"5","1","1"
"113698",500703,"5","0","1"
"113698",500901,"5","0","4"
"113698",500903,"7","1","2"
"113698",509999,"5","0","3"
"113698",990000,"5","15","58"
"113698",990000,"7","2","19"
"113980",20403,"2","2","0"
"113980",20403,"3","2","1"
"113980",30401,"3","1","0"
"113980",60201,"2","1","2"
"113980",60201,"3","6","19"
"113980",60401,"2","0","1"
"113980",60401,"3","37","62"
"113980",61701,"2","2","1"
"113980",61701,"3","1","4"
"113980",70201,"2","0","1"
"113980",70201,"3","0","5"
"113980",70401,"3","2","0"
"113980",70601,"2","1","0"
"113980",70601,"3","0","10"
"113980",80101,"3","4","2"
"113980",81101,"3","0","3"
"113980",90401,"3","2","2"
"113980",110201,"2","5","16"
"113980",110201,"3","17","24"
"113980",120403,"3","0","3"
"113980",130101,"3","207","320"
"113980",131001,"2","0","10"
"113980",131001,"3","0","5"
"113980",140101,"3","3","1"
"113980",150101,"2","5","1"
"113980",150101,"3","13","1"
"113980",150501,"2","6","1"
"113980",150501,"3","4","0"
"113980",150702,"2","2","1"
"113980",150702,"3","2","0"
"113980",160501,"3","0","1"
"113980",160901,"3","0","3"
"113980",160905,"3","1","3"
"113980",170102,"3","0","4"
"113980",170209,"2","3","12"
"113980",170209,"3","5","7"
"113980",170503,"3","0","6"
"113980",170813,"3","2","4"
"113980",170818,"2","2","8"
"113980",170818,"3","2","4"
"113980",181101,"3","4","100"
"113980",200201,"2","1","10"
"113980",200201,"3","0","11"
"113980",200301,"3","0","2"
"113980",200406,"2","1","10"
"113980",200406,"3","0","2"
"113980",200505,"3","0","1"
"113980",200607,"3","0","1"
"113980",220103,"2","1","3"
"113980",220103,"3","1","13"
"113980",230101,"3","2","4"
"113980",231001,"3","2","3"
"113980",240101,"3","0","3"
"113980",260101,"3","2","0"
"113980",270101,"3","3","3"
"113980",380101,"3","1","0"
"113980",400101,"3","1","0"
"113980",410303,"2","1","0"
"113980",410303,"3","1","0"
"113980",420101,"3","2","10"
"113980",430101,"2","0","1"
"113980",430103,"2","4","1"
"113980",430103,"3","13","9"
"113980",430201,"3","5","1"
"113980",440701,"3","0","1"
"113980",450201,"3","0","1"
"113980",450601,"3","4","1"
"113980",450701,"3","1","0"
"113980",450801,"3","4","4"
"113980",451001,"3","0","2"
"113980",451101,"3","0","1"
"113980",470101,"2","9","1"
"113980",470101,"3","46","8"
"113980",470603,"2","2","0"
"113980",470603,"3","2","0"
"113980",470604,"2","7","1"
"113980",470604,"3","3","0"
"113980",480101,"2","3","1"
"113980",480101,"3","20","9"
"113980",480203,"2","0","1"
"113980",480204,"2","0","1"
"113980",480204,"3","0","1"
"113980",480503,"2","10","0"
"113980",480503,"3","4","0"
"113980",480508,"2","7","0"
"113980",480508,"3","3","0"
"113980",500403,"3","3","1"
"113980",500703,"3","3","12"
"113980",500901,"3","4","4"
"113980",990000,"2","75","84"
"113980",990000,"3","445","702"
"114716",20203,"3","0","10"
"114716",20404,"3","4","2"
"114716",60101,"3","0","1"
"114716",60201,"2","2","1"
"114716",60201,"3","1","3"
"114716",60301,"3","0","2"
"114716",60401,"3","21","34"
"114716",61701,"3","1","0"
"114716",62001,"2","2","1"
"114716",62001,"3","4","2"
"114716",70606,"2","0","2"
"114716",70606,"3","0","1"
"114716",70608,"2","0","2"
"114716",70608,"3","0","6"
"114716",80102,"2","0","1"
"114716",81104,"2","0","19"
"114716",81104,"3","1","4"
"114716",90101,"2","1","0"
"114716",90101,"3","0","3"
"114716",140101,"3","1","0"
"114716",140201,"3","1","0"
"114716",150202,"2","0","1"
"114716",150202,"3","4","3"
"114716",150303,"2","43","15"
"114716",150303,"3","81","22"
"114716",150401,"3","8","2"
"114716",150402,"2","2","0"
"114716",150402,"3","2","0"
"114716",150604,"2","1","0"
"114716",150604,"3","1","0"
"114716",159999,"2","1","4"
"114716",159999,"3","1","7"
"114716",160905,"3","1","0"
"114716",170101,"2","0","8"
"114716",170101,"3","0","9"
"114716",170102,"3","1","18"
"114716",170209,"3","5","13"
"114716",170508,"2","5","11"
"114716",170508,"3","0","2"
"114716",170818,"3","6","6"
"114716",179999,"3","4","3"
"114716",220199,"3","0","1"
"114716",230101,"3","1","3"
"114716",230501,"3","0","1"
"114716",231001,"3","1","0"
"114716",240101,"3","2","1"
"114716",240199,"3","3","3"
"114716",250301,"2","0","3"
"114716",250301,"3","0","1"
"114716",260101,"3","1","1"
"114716",270101,"3","2","0"
"114716",420101,"3","0","5"
"114716",450101,"3","5","13"
"114716",450801,"3","0","2"
"114716",451001,"3","0","1"
"114716",451101,"3","0","2"
"114716",480203,"2","1","0"
"114716",480203,"3","2","1"
"114716",490102,"3","5","0"
"114716",500501,"3","1","0"
"114716",500701,"3","0","1"
"114716",500901,"3","1","2"
"114716",509999,"3","1","0"
"114716",990000,"2","58","68"
"114716",990000,"3","173","191"
"114840",390301,"7","48","15"
"114840",390301,"9","23","2"
"114840",390601,"7","62","37"
"114840",390601,"9","66","4"
"114840",390601,"10","122","30"
"114840",420201,"7","6","2"
"114840",420201,"9","23","10"
