unitid,cipcode,crace15,crace16,awlevel
"123800",430101,"5","3","3"
"123800",430103,"11","1","3"
"123800",430108,"6","3","1"
"123800",430108,"7","3","3"
"123800",460403,"9","0","1"
"123800",470104,"7","1","2"
"123800",470104,"21","3","3"
"123800",470105,"2","0","3"
"123800",470106,"5","2","1"
"123800",470106,"2","0","3"
"123800",470202,"4","1","1"
"123800",470203,"4","1","1"
"123800",470604,"1","0","2"
"123800",470604,"7","0","3"
"123800",470606,"1","0","2"
"123800",470699,"3","0","1"
"123800",470699,"7","0","2"
"123800",479999,"1","0","1"
"123800",490101,"1","0","3"
"123800",490199,"0","1","1"
"123800",500402,"1","2","3"
"123800",500605,"3","1","3"
"123800",500701,"1","1","3"
"123800",500901,"0","1","3"
"123800",509999,"1","2","3"
"123800",990000,"64","90","1"
"123800",990000,"47","65","2"
"123800",990000,"260","279","3"
"123828",131204,"0","3","4"
"123828",399999,"6","0","4"
"123828",990000,"6","3","4"
"123855",390601,"17","","10"
"123855",399999,"3","","7"
"123855",990000,"3","","7"
"123855",990000,"17","","10"
"123873",170310,"1","3","6"
"123873",170399,"3","10","1"
"123873",990000,"3","10","1"
"123873",990000,"1","3","6"
"123916",390601,"10","8","10"
"123916",990000,"10","8","10"
"123943",170705,"1","1","3"
"123943",181201,"47","24","5"
"123943",181201,"58","39","10"
"123943",990000,"1","1","3"
"123943",990000,"47","24","5"
"123943",990000,"58","39","10"
"123952",40201,"51","11","5"
"123952",40201,"20","12","7"
"123952",990000,"51","11","5"
"123952",990000,"20","12","7"
"123961",40201,"34","12","5"
"123961",40201,"7","0","7"
"123961",40301,"3","0","7"
"123961",50104,"3","2","5"
"123961",50110,"4","7","5"
"123961",60101,"521","287","5"
"123961",60101,"219","111","7"
"123961",60101,"6","0","9"
"123961",60201,"69","42","5"
"123961",60201,"29","11","7"
"123961",60401,"2","1","7"
"123961",60402,"27","4","4"
"123961",61302,"1","3","7"
"123961",61501,"0","1","7"
"123961",90101,"48","94","5"
"123961",90101,"4","7","9"
"123961",90301,"2","1","7"
"123961",90301,"4","2","9"
"123961",90401,"5","17","5"
"123961",90401,"8","6","7"
"123961",90501,"5","12","5"
"123961",90501,"2","6","7"
"123961",90601,"23","32","5"
"123961",90601,"1","6","7"
"123961",99999,"25","32","7"
"123961",99999,"1","1","9"
"123961",100104,"27","15","5"
"123961",100104,"32","12","7"
"123961",110101,"42","24","5"
"123961",110101,"68","23","7"
"123961",110101,"2","0","9"
"123961",130101,"3","33","5"
"123961",130101,"69","81","7"
"123961",130101,"31","51","9"
"123961",130201,"5","9","7"
"123961",130401,"1","0","7"
"123961",131001,"0","1","9"
"123961",131101,"5","14","7"
"123961",131101,"4","4","9"
"123961",131312,"2","6","5"
"123961",131312,"1","2","7"
"123961",131312,"0","1","9"
"123961",131314,"1","0","5"
"123961",131314,"5","7","7"
"123961",131314,"5","6","9"
"123961",140201,"45","4","5"
"123961",140201,"30","2","7"
"123961",140201,"2","0","9"
"123961",140501,"24","12","5"
"123961",140501,"4","0","7"
"123961",140501,"1","1","9"
"123961",140701,"15","9","5"
"123961",140701,"10","2","7"
"123961",140701,"3","0","9"
"123961",140801,"33","3","5"
"123961",140801,"29","2","7"
"123961",140801,"7","0","9"
"123961",140901,"4","1","5"
"123961",140901,"73","7","7"
"123961",140901,"1","0","9"
"123961",141001,"131","27","5"
"123961",141001,"230","34","7"
"123961",141001,"26","1","9"
"123961",141301,"8","1","7"
"123961",141301,"4","0","9"
"123961",141401,"5","4","7"
"123961",141401,"3","0","9"
"123961",141701,"27","10","5"
"123961",141701,"23","2","7"
"123961",141701,"3","0","9"
"123961",141901,"40","6","5"
"123961",141901,"27","6","7"
"123961",141901,"2","0","9"
"123961",142401,"1","0","7"
"123961",142501,"28","1","5"
"123961",142501,"21","1","7"
"123961",142501,"1","0","9"
"123961",149999,"1","1","7"
"123961",150701,"6","1","5"
"123961",150701,"9","4","7"
"123961",160399,"4","5","5"
"123961",160399,"0","1","7"
"123961",160403,"0","1","5"
"123961",160403,"1","4","7"
"123961",160501,"1","1","5"
"123961",160501,"1","2","7"
"123961",160901,"2","14","5"
"123961",160901,"1","0","7"
"123961",160901,"0","1","9"
"123961",160902,"0","1","5"
"123961",160905,"3","2","5"
"123961",160905,"1","1","7"
"123961",160905,"0","1","9"
"123961",170209,"1","1","7"
"123961",170807,"1","21","5"
"123961",170807,"1","10","7"
"123961",170813,"11","39","7"
"123961",170813,"0","1","9"
"123961",180401,"1","41","5"
"123961",180401,"141","29","10"
"123961",180405,"1","0","9"
"123961",181001,"97","56","10"
"123961",181101,"1","35","5"
"123961",181401,"56","90","10"
"123961",182201,"2","1","7"
"123961",190705,"2","10","5"
"123961",190705,"3","21","7"
"123961",220101,"105","83","10"
"123961",230101,"17","23","5"
"123961",230101,"5","3","7"
"123961",230101,"5","10","9"
"123961",230201,"1","1","5"
"123961",230201,"1","1","7"
"123961",230201,"0","1","9"
"123961",230301,"1","3","5"
"123961",230301,"1","1","9"
"123961",230501,"2","3","5"
"123961",230501,"7","9","7"
"123961",230601,"1","1","5"
"123961",230601,"7","18","7"
"123961",230601,"2","2","9"
"123961",240101,"1","0","5"
"123961",240101,"3","2","7"
"123961",250401,"1","0","9"
"123961",260101,"39","29","5"
"123961",260101,"2","0","7"
"123961",260101,"4","2","9"
"123961",260201,"1","0","9"
"123961",260402,"0","2","7"
"123961",260402,"2","3","9"
"123961",260501,"0","1","9"
"123961",260602,"2","5","7"
"123961",260607,"0","1","7"
"123961",260608,"1","1","5"
"123961",260608,"1","0","9"
"123961",260699,"1","0","7"
"123961",260699,"0","1","9"
"123961",260704,"2","1","7"
"123961",260704,"1","1","9"
"123961",260705,"0","1","9"
"123961",260706,"1","0","9"
"123961",269999,"8","15","5"
"123961",270101,"7","8","5"
"123961",270101,"4","2","7"
"123961",270101,"1","0","9"
"123961",270301,"12","5","7"
"123961",270501,"8","3","7"
"123961",300401,"33","40","5"
"123961",300601,"708","138","7"
"123961",380101,"7","1","5"
"123961",380201,"4","1","5"
"123961",380201,"1","1","7"
"123961",380201,"1","1","9"
"123961",389999,"1","0","5"
"123961",400101,"0","1","5"
"123961",400201,"1","0","5"
"123961",400501,"10","2","5"
"123961",400501,"2","0","7"
"123961",400501,"7","5","9"
"123961",400505,"0","1","7"
"123961",400505,"8","1","9"
"123961",400601,"5","2","5"
"123961",400601,"11","2","7"
"123961",400601,"2","0","9"
"123961",400801,"7","0","7"
"123961",400801,"5","0","9"
"123961",420101,"17","39","5"
"123961",420101,"3","7","7"
"123961",420101,"8","11","9"
"123961",420801,"13","5","5"
"123961",440101,"6","2","5"
"123961",440401,"24","25","5"
"123961",440401,"122","81","7"
"123961",440401,"18","7","9"
"123961",440701,"14","105","7"
"123961",440701,"1","4","9"
"123961",449999,"11","0","5"
"123961",450201,"2","6","5"
"123961",450401,"1","0","7"
"123961",450501,"2","2","7"
"123961",450601,"41","17","5"
"123961",450601,"14","3","7"
"123961",450601,"2","1","9"
"123961",450701,"2","0","5"
"123961",450801,"22","7","5"
"123961",450801,"1","1","7"
"123961",450801,"3","2","9"
"123961",450901,"68","51","5"
"123961",450901,"55","23","7"
"123961",450901,"5","1","9"
"123961",451001,"34","23","5"
"123961",451001,"6","2","7"
"123961",451001,"3","1","9"
"123961",451101,"3","14","5"
"123961",451101,"0","3","7"
"123961",451101,"2","4","9"
"123961",451201,"1","0","5"
"123961",451201,"5","4","7"
"123961",451201,"4","2","9"
"123961",500501,"18","26","5"
"123961",500501,"5","4","7"
"123961",500602,"11","5","5"
"123961",500704,"0","6","5"
"123961",500704,"1","1","7"
"123961",500704,"0","1","9"
"123961",500705,"5","8","5"
"123961",500705,"7","2","7"
"123961",500901,"5","3","5"
"123961",500901,"2","1","7"
"123961",500903,"19","20","5"
"123961",500903,"21","29","7"
"123961",500903,"7","4","9"
"123961",500904,"2","0","5"
"123961",500904,"1","0","7"
"123961",500904,"0","1","9"
"123961",990000,"27","4","4"
"123961",990000,"1598","1176","5"
"123961",990000,"2021","934","7"
"123961",990000,"207","147","9"
"123961",990000,"399","258","10"
"123970",220101,"144","98","10"
"123970",990000,"144","98","10"
"124052",181025,"2","5","4"
"124052",990000,"2","5","4"
"124061",170209,"4","2","2"
"124061",990000,"4","2","2"
"124089",70301,"13","1","1"
"124089",70301,"2","0","3"
"124089",70301,"5","0","4"
"124089",990000,"13","1","1"
"124089",990000,"2","0","3"
"124089",990000,"5","0","4"
"124113",60201,"","2","2"
"124113",70101,"","1","3"
"124113",70201,"","1","2"
"124113",70201,"1","3","3"
"124113",79999,"3","2","3"
"124113",90401,"1","1","3"
"124113",110101,"2","1","3"
"124113",131314,"18","2","3"
"124113",140101,"3","","3"
"124113",150903,"2","","2"
"124113",150903,"1","","3"
"124113",170813,"1","","3"
"124113",181101,"","1","3"
"124113",181801,"1","","3"
"124113",240101,"18","17","3"
"124113",260101,"1","","3"
"124113",310301,"1","","3"
"124113",420101,"","1","3"
"124113",430104,"1","","3"
"124113",450201,"","1","3"
"124113",451001,"","1","3"
"124113",990000,"2","3","2"
"124113",990000,"52","31","3"
"124283",380201,"6","5","7"
"124283",390401,"","3","7"
"124283",390601,"7","6","9"
"124283",390601,"16","11","10"
"124283",399999,"2","1","9"
"124283",990000,"6","8","7"
"124283",990000,"9","7","9"
"124283",990000,"16","11","10"
"124292",240101,"16","12","5"
"124292",990000,"16","12","5"
"124788",60601,"3","1","7"
"124788",990000,"3","1","7"
"124885",60201,"16","9","5"
"124885",60401,"99","27","5"
"124885",60401,"64","31","7"
"124885",60401,"17","2","9"
"124885",60701,"6","4","5"
"124885",60703,"","1","5"
"124885",60799,"1","3","7"
"124885",60901,"15","6","5"
"124885",60901,"20","7","7"
"124885",60901,"1","","9"
"124885",61201,"3","2","5"
"124885",61201,"21","10","7"
"124885",61499,"2","","9"
"124885",61501,"7","6","7"
"124885",90101,"","2","7"
"124885",100104,"1","","5"
"124885",130101,"62","186","7"
"124885",130401,"13","18","7"
"124885",130401,"8","1","9"
"124885",130801,"1","","9"
"124885",131314,"4","3","5"
"124885",139999,"41","77","7"
"124885",139999,"4","4","9"
"124885",140801,"28","2","5"
"124885",141001,"5","1","5"
"124885",149999,"6","2","5"
"124885",150303,"4","","5"
"124885",190703,"6","10","7"
"124885",190703,"3","3","9"
"124885",220101,"","1","5"
"124885",230101,"2","1","5"
"124885",240101,"33","12","5"
"124885",300201,"3","1","7"
"124885",420101,"5","11","5"
"124885",420101,"9","25","7"
"124885",420101,"25","20","9"
"124885",420201,"4","9","9"
"124885",420601,"","6","7"
"124885",420901,"3","5","9"
"124885",421601,"","1","9"
"124885",429999,"1","2","7"
"124885",450101,"2","","5"
"124885",450901,"15","13","5"
"124885",450901,"4","5","7"
"124885",451101,"5","3","5"
"124885",459999,"1","7","5"
"124885",459999,"2","","9"
"124885",500101,"","2","5"
"124885",500301,"","1","5"
"124885",500301,"","3","7"
"124885",500405,"","1","5"
"124885",500405,"1","","7"
"124885",500501,"1","4","5"
"124885",500501,"1","","7"
"124885",500704,"1","","7"
"124885",500903,"2","1","5"
"124885",500903,"1","","7"
"124885",990000,"253","114","5"
"124885",990000,"256","392","7"
"124885",990000,"70","45","9"
"125028",10101,"1","1","3"
"125028",10606,"4","","3"
"125028",20201,"0","3","3"
"125028",30101,"1","","3"
"125028",60101,"3","6","2"
"125028",60101,"12","13","3"
"125028",60201,"5","1","2"
"125028",60201,"6","9","3"
"125028",60301,"","1","2"
"125028",61401,"1","","3"
"125028",61701,"1","2","2"
"125028",61701,"1","1","3"
"125028",70301,"","1","3"
"125028",70401,"3","","2"
"125028",70605,"","1","3"
"125028",70606,"","1","2"
"125028",70701,"","2","2"
"125028",90401,"0","1","3"
"125028",110401,"1","1","2"
"125028",110401,"5","5","3"
"125028",130201,"","1","2"
"125028",130201,"","1","3"
"125028",131204,"0","4","3"
"125028",150201,"1","","3"
"125028",150202,"1","1","2"
"125028",150202,"2","1","3"
"125028",150303,"2","","2"
"125028",150303,"2","","3"
"125028",150506,"2","","3"
"125028",150803,"2","1","2"
"125028",151001,"3","1","2"
"125028",151001,"2","","3"
"125028",159999,"1","1","2"
"125028",159999,"9","1","3"
"125028",170401,"3","5","2"
"125028",170401,"","3","3"
"125028",170499,"","2","2"
"125028",181101,"6","62","3"
"125028",181106,"8","10","2"
"125028",181106,"","4","3"
"125028",190902,"","2","2"
"125028",190902,"0","3","3"
"125028",199999,"","1","3"
"125028",200102,"","9","2"
"125028",200102,"","1","3"
"125028",200404,"","2","2"
"125028",240101,"137","219","3"
"125028",430108,"3","2","2"
"125028",430108,"20","11","3"
"125028",480203,"2","4","2"
"125028",480203,"1","2","3"
"125028",480503,"1","","2"
"125028",480508,"1","","2"
"125028",480508,"1","","3"
"125028",500501,"","1","3"
"125028",500605,"2","","2"
"125028",500605,"1","1","3"
"125028",990000,"42","55","2"
"125028",990000,"215","350","3"
"125091",10601,"1","4","1"
"125091",10601,"1","1","3"
"125091",60101,"1","1","2"
"125091",60101,"32","24","3"
"125091",60201,"1","","2"
"125091",60201,"5","6","3"
"125091",61701,"1","3","2"
"125091",61701,"1","2","3"
"125091",70601,"","2","2"
"125091",70601,"","2","3"
"125091",110101,"1","3","2"
"125091",110101,"4","4","3"
"125091",150303,"3","","2"
"125091",150303,"17","3","3"
"125091",170503,"","1","2"
"125091",170818,"5","7","3"
"125091",181101,"6","82","3"
"125091",200102,"","1","2"
"125091",200102,"","8","3"
"125091",200406,"","1","2"
"125091",200406,"","1","3"
"125091",240101,"18","56","3"
"125091",270101,"3","5","3"
"125091",300101,"12","18","3"
"125091",430107,"6","4","3"
"125091",430203,"2","","2"
"125091",430203,"5","","3"
"125091",470604,"11","","2"
"125091",470604,"4","","3"
"125091",480508,"2","","2"
"125091",500701,"4","3","3"
"125091",990000,"1","4","1"
"125091",990000,"22","12","2"
"125091",990000,"123","226","3"
"125170",60401,"","1","2"
"125170",81105,"2","9","2"
"125170",150503,"1","","2"
"125170",170601,"","4","2"
"125170",240101,"","1","3"
"125170",459999,"1","","2"
"125170",990000,"4","14","2"
"125170",990000,"","1","3"
"125392",60101,"2","5","3"
"125392",240102,"6","7","3"
"125392",390201,"1","2","3"
"125392",390401,"3","1","5"
"125392",399999,"12","0","5"
"125392",500901,"1","0","3"
"125392",990000,"10","14","3"
"125392",990000,"15","1","5"
"125435",60101,"5","2","7"
"125435",60401,"20","11","5"
"125435",60401,"38","13","7"
"125435",60499,"37","5","6"
"125435",60901,"1","1","7"
"125435",61201,"54","22","7"
"125435",110101,"1","0","3"
"125435",110101,"32","9","5"
"125435",110101,"51","10","7"
"125435",119999,"5","4","1"
"125435",140101,"13","4","5"
"125435",140101,"5","0","7"
"125435",149999,"25","1","1"
"125435",149999,"2","0","3"
"125435",149999,"9","0","7"
"125435",159999,"5","0","5"
"125435",159999,"13","1","6"
"125435",159999,"1","0","7"
"125435",990000,"30","5","1"
"125435",990000,"3","0","3"
"125435",990000,"70","24","5"
"125435",990000,"50","6","6"
"125435",990000,"164","48","7"
"125462",10102,"3","1","3"
"125462",10302,"1","","2"
"125462",10304,"1","","2"
"125462",20201,"1","","2"
"125462",60401,"","2","2"
"125462",60401,"5","13","3"
"125462",70605,"","1","3"
"125462",70701,"","3","2"
"125462",70801,"","1","3"
"125462",110401,"","1","2"
"125462",110401,"","1","3"
"125462",131204,"","1","2"
"125462",140101,"1","1","3"
"125462",150603,"1","","2"
"125462",150603,"1","","3"
"125462",150603,"13","","4"
"125462",150803,"2","","3"
"125462",150803,"2","","4"
"125462",240101,"7","17","3"
"125462",270101,"","1","3"
"125462",430103,"","3","3"
"125462",500703,"","2","3"
"125462",990000,"4","7","2"
"125462",990000,"19","41","3"
"125462",990000,"15","","4"
"125471",60101,"1","","2"
"125471",60101,"2","6","3"
"125471",60201,"2","6","2"
"125471",60201,"4","10","3"
"125471",60401,"3","3","3"
"125471",61701,"1","4","2"
"125471",61701,"1","","3"
"125471",70301,"1","3","2"
"125471",70301,"2","3","3"
"125471",70701,"","2","2"
"125471",70701,"","3","3"
"125471",80201,"","1","2"
"125471",81105,"24","136","2"
"125471",81105,"1","9","3"
"125471",90401,"1","1","3"
"125471",150202,"1","","2"
"125471",150202,"3","","3"
"125471",170102,"0","23","3"
"125471",181101,"5","53","3"
"125471",189999,"","4","3"
"125471",200102,"","11","2"
"125471",200102,"0","10","3"
"125471",230101,"","4","3"
"125471",240101,"2","4","3"
"125471",420101,"","2","3"
"125471",430103,"3","0","3"
"125471",450601,"1","2","3"
"125471",450801,"","1","3"
"125471",451101,"","1","3"
"125471",470101,"11","3","2"
"125471",470101,"1","","3"
"125471",470699,"14","3","2"
"125471",470699,"9","","3"
"125471",479999,"11","1","2"
"125471",479999,"7","","3"
"125471",500901,"","1","3"
"125471",990000,"66","170","2"
"125471",990000,"45","140","3"
"125480",220101,"39","28","10"
"125480",220103,"3","7","5"
"125480",990000,"3","7","5"
"125480",990000,"39","28","10"
"125499",40501,"1","10","3"
"125499",60101,"29","37","3"
"125499",60201,"1","5","3"
"125499",61401,"3","3","3"
"125499",61701,"2","","3"
"125499",70401,"","4","3"
"125499",70602,"","6","3"
"125499",70801,"","3","3"
"125499",80102,"1","18","3"
"125499",110101,"8","9","3"
"125499",140101,"7","1","3"
"125499",150101,"2","","3"
"125499",150202,"3","2","3"
"125499",150303,"24","13","3"
"125499",160101,"","2","3"
"125499",160501,"","2","3"
"125499",160901,"1","3","3"
"125499",160905,"2","","3"
"125499",170503,"","4","3"
"125499",200102,"","9","3"
"125499",200401,"","1","3"
"125499",220103,"","1","3"
"125499",230101,"","2","3"
"125499",231001,"","3","3"
"125499",240101,"119","168","3"
"125499",260101,"5","6","3"
"125499",270101,"3","1","3"
"125499",310301,"8","3","3"
"125499",400801,"11","","3"
"125499",420101,"3","4","3"
"125499",430107,"13","10","3"
"125499",450101,"4","3","3"
"125499",451101,"1","4","3"
"125499",500701,"5","9","3"
"125499",990000,"256","346","3"
"125718",390201,"13","","7"
"125718",390201,"3","","9"
"125718",390601,"17","","10"
"125718",990000,"13","","7"
"125718",990000,"3","","9"
"125718",990000,"17","","10"
"125727",90101,"","3","5"
"125727",110101,"2","1","5"
"125727",131314,"0","4","5"
"125727",230101,"10","20","5"
"125727",240101,"0","21","5"
"125727",260101,"4","5","5"
"125727",270101,"1","0","5"
"125727",380101,"5","1","5"
"125727",380201,"8","2","5"
"125727",400501,"0","2","5"
"125727",400899,"2","0","5"
"125727",420101,"9","15","5"
"125727",450101,"1","3","5"
"125727",450601,"33","14","5"
"125727",450801,"2","0","5"
"125727",451001,"3","1","5"
"125727",451101,"6","14","5"
"125727",500101,"0","4","5"
"125727",500901,"0","1","5"
"125727",990000,"86","111","5"
"125763",60201,"","1","5"
"125763",60401,"24","8","5"
"125763",60401,"5","2","7"
"125763",130101,"6","3","7"
"125763",131314,"8","3","5"
"125763",160901,"","1","5"
"125763",160905,"","2","5"
"125763",180103,"","4","5"
"125763",180103,"1","4","7"
"125763",200102,"","6","5"
"125763",220101,"68","42","10"
"125763",230101,"5","8","5"
"125763",231001,"1","1","5"
"125763",260101,"11","3","5"
"125763",260201,"1","","5"
"125763",270101,"2","1","5"
"125763",279999,"2","1","5"
"125763",309999,"3","9","5"
